Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
14, Physics-based Sonar Simulation for Underwater Robotics ,"In any area of autonomous robotics, a simulation environment that captures a real scenario as accurately and efficiently as possible is essential for...", Helena Moyen , Mentor  Woen-Sug Choi , Organization  Open Robotics ,/archive/2024/projects/agiVoKmm,https://discourse.ros.org/t/gsoc-2024-migration-of-project-dave-to-ros-2-and-harmonic-worlds-models-and-plugins/39313
15, A Node Based Filter Editor for Inkscape ,"Inkscape's current Filter Editor limits the user experience for creating Filters significantly, due to it's non-intuitive nature, and poor structing....", Ravi Arora ," Mentor  Mc, Tav ", Organization  Inkscape ,/archive/2024/projects/yvk2ZxIj,https://gitlab.com/inkscape/inkscape/-/merge_requests/6578
16, Side Panel Sizing ,"The objective of this project is to enhance user interaction with Chromium-based browsers by enabling individual customization of side panel widths,...", Jingqi Sun ," Mentor  Sreeja Kamishetty, dljames, Shibalik ", Organization  Chromium ,/archive/2024/projects/CxOFUorU,https://docs.google.com/document/d/1w6Ergq05d-iXesokvvzJbTfr-O1rV04Oxfwf5YN1ADs/edit?usp=sharing
17, Model Creation AI Assistant (Co-Pilot): Kshitij Pathania ,"The objective of this proposal is to design and implement an in-context AI assistant, named Co-Pilot, tailored for assisting users in creating...", Kshitij Pathania ," Mentor  Jamie Shorten, Dan Selman ", Organization  Accord Project ,/archive/2024/projects/BFaXoqVC,https://accordproject.org/news/gsoc-2024-model-creation-ai-assistant-co-pilot/
18, Integrating Advanced CMA-ES Strategies into mlpack ,"This proposal seeks to enrich the mlpack library by incorporating advanced evolutionary strategies, specifically focusing on enhancing the Covariance...", beny ," Mentor  Marcus Edel, Tarek Elsayed ", Organization  mlpack ,/archive/2024/projects/Ktk40cAi,https://github.com/beny-dl/GSoC-mlpack-2024-CMAES
19, [Programs & Events Dashboard] Improve system for copying courses from one Dashboard to another ,"This project aims to enhance the course copying feature present for copying courses across the servers. Currently, when courses are copied between...", Pranjal Rajput ," Mentor  Shashwat, ragesoss ", Organization  Wikimedia Foundation ,/archive/2024/projects/t8CtR8IP,https://gist.github.com/PR4NJ41/4c49463048eca4dcdf5373da7d588f6c
20, Pre- and post-sampling features to leverage flux sampling at both the strain and the community level ,The first genome-scale models of metabolism appeared in 1999 and 2000. In the following years fundamental Microbial Systems concepts were developed..., Sotirios Touliopoulos ," Mentor  Vissarion Fisikopoulos, Haris Zafeiropoulos ", Organization  GeomScale ,/archive/2024/projects/vBkrROTa,https://sotiristouliopoulos.github.io/dingo/
21, Integration of AlphaMissense Pathogenicity Predictions into Genome Nexus and cBioPortal ,"This project involves the integration of AlphaMissense, an innovative tool for predicting the pathogenicity of missense mutations, into two...", Ivy Zou ," Mentor  Onur Sumer, Xiang Li ", Organization  cBioPortal for Cancer Genomics ,/archive/2024/projects/ZOtvSMbd,https://docs.google.com/document/d/12QPx5IVg5ofI4n4qe8IUh-M8JgsVCBfuesERkqlx0fI/edit?usp=sharing
22, Harmonic Mixing Enhancements ,"This project makes selecting songs from the library a faster and enjoyable process, specially for Harmonic Mixing with these new features: 1) Color...", Daniel Fernandes ," Mentor  Daniel Schürmann, ronso ", Organization  Mixxx ,/archive/2024/projects/7McCIBjs,https://mixxx.org/news/2024-08-24-gsoc-project-report-daniel-fernandes/
23, Baby Kyber Accelerator ,"The ""Baby Kyber Accelerator"" project aims to address the increasing demand for secure communication by developing a specialized hardware accelerator...", Hamna Mohiuddin ," Mentor  Shahzaib Kashif, Dr. Farhan Ahmed Karim ", Organization  Micro Electronics Research Lab - UITU ,/archive/2024/projects/iISfNW7k,https://github.com/merledu/baby-kyber-accelerator
24, BT-Studio: a tool for programming robots with Behavior Trees ,The primary objective of this project is to enhance BT Studio's capabilities by introducing a library of behavior trees and composition tools...., Óscar Martínez Martínez ," Mentor  Arkajyoti Basak, L. Roberto, Pawan Wadhwani ", Organization  JdeRobot ,/archive/2024/projects/uVy0edHs,https://theroboticsclub.github.io/gsoc2024-Oscar_Martinez/weekly%20log/Final-Submission/
25, Automating Quantifying the Commons ,Quantifying the Commons — an initiative emerging from the UC Berkeley Data Science Discovery Program — aims to quantify the frequency of open domain..., Naisha Sinha , Mentor  Timid Robot , Organization  Creative Commons ,/archive/2024/projects/vvuGqMLQ,https://github.com/naishasinha/GSoC-2024-Final
26, End-to-end autonomous vehicle driving based on text-based instructions ,Project #10: End-to-end autonomous vehicle driving based on text-based instructions: research project regarding Autonomous Driving + LLMs Brief..., Zebin ," Mentor  Sergio Paniego Blanco, ApoorvGarg, Nikhil Paliwal, Meiqi Zhao, David Perez-Saura ", Organization  JdeRobot ,/archive/2024/projects/QckhmL6q,https://github.com/TheRoboticsClub/gsoc2024-ZebinHuang
27, Implement The New Parser ,"The ENIGMA project has its own language, EDL (ENIGMA Development Language), along with a dedicated parser. Two years ago, a significant effort was...", Fares Atef , Mentor  Josh Ventura , Organization  The ENIGMA Team ,/archive/2024/projects/vPyMX6cs,https://gist.github.com/FaresAtef1/20a28f074d1bddec3d57c52d3e74a168
28, Port libipuz to Rust ,Libipuz is a C library that loads puzzle files and used by Crosswords as the underlying data structure. It is written in C. Since it is used..., pranjal_ , Mentor  jrb , Organization  GNOME Foundation ,/archive/2024/projects/lIKJdXdX,https://gitlab.gnome.org/jrb/libipuz
29, Graph Neural Networks for Particle Momentum Estimation in the CMS Trigger System ,This project aims to apply Deep Learning algorithms specifically Graph Neural Networks (GNN) for momentum regression in the trigger system...., Vishak K Bhat ," Mentor  Colin Crovella, Ruchi Chudasama, Resham, Alex990987 ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2024/projects/IvXRHeSE,https://medium.com/@vishak.bhat5/gsoc24-with-ml4sci-graph-neural-networks-for-particle-momentum-estimation-in-the-cms-trigger-e67e3f43a292
30, Eye Tracking Algorithm Optimization Based on Low-Resolution Cameras ,"This project aims to improve eye-tracking algorithms by exploring new techniques, optimizing existing parameters, and integrating JavaScript...", Sitam Meur ," Mentor  Marc Gonzalez Capdevila, Karine Pistili Rodrigues, Vinícius Cavalcanti ", Organization  Uramaki LAB ,/archive/2024/projects/lEPzZg7S,https://github.com/ruxailab/web-eye-tracker/pull/26
31, Developing Modality Support for PROTACs ,"PROTACs represent a very promising emerging drug modalities. Traditional modalities, small-molecule drugs, for example, or monoclonal antibodies, are...", David_Zhang , Mentor  David Figueroa , Organization  DeepChem ,/archive/2024/projects/HadcZO5q,https://docs.google.com/document/d/1eY8fVvQrRPlLaQjkbnwKBamR8KLPa7oLgmoLk-mTkP0/edit?usp=sharing
32, 2D visualization for small molecules ,"The proposed project will revolve around the 2D visualization of chemical molecules. Currently MDAnalysis has a tool, which allows the conversion of...", Valerij Talagayev ," Mentor  Richard Gowers, yuxuanzhuang, Cédric Bouysset ", Organization  MDAnalysis ,/archive/2024/projects/sfy3kuqc,https://github.com/talagayev/MDonatello
33, Improving and Expanding the functionalities of the SymPy's Control Module. ,This project focuses on enhancing the existing functionalities of the control module in SymPy. While the current control module has been..., AbhishekKr , Mentor  Nikhil Maan , Organization  SymPy ,/archive/2024/projects/hKxju3OT,https://github.com/abhiphile/GSoC-2024-SymPy-Final-Report
34, Expansion of Examples and Documentation of Intermediate and Advanced Autograding Features ,"Instructors face significant challenges when configuring autograding systems for their courses due to limited examples, insufficient documentation,...", Nithish Reddy Banda ," Mentor  Barbara Cutler, Shail Patel, Chris Reed, William Allen, Cameron Peterson, Jaeseok Kang ", Organization  Submitty ,/archive/2024/projects/x4SFJiVp,https://submitty.org/developer/google_summer_of_code/2024_Nithish_Reddy_Banda
35, LibreMesh Cable Purpose Autodetection ,"When a community network router ethernet port is acting as a gateway to the Internet or as a border to neighboring networks, the network...", Nemael ," Mentor  Ilario Gelmetti, Hiure, bruno caldas vianna ", Organization  freifunk ,/archive/2024/projects/WuHxzDCO,https://blog.freifunk.net/2024/09/23/gsoc-2024-libremesh-cable-purpose-autodetection-2/
36, Nixpkgs networking library ,"As part of GSoC campaign, I'd like to add a sort of networking library to nixpkgs. Most general-purpose programming languages support network...", Yurii Shymon , Mentor  Janik , Organization  NixOS Foundation ,/archive/2024/projects/fZjAmqMP,https://github.com/NixOS/nixpkgs/pulls?q=is%3Apr+author%3Awoojiq+%22lib.network%22
37, perf trace and BTF ,Background: perf trace is similar to strace but much performant since it doesn't use ptrace. So it needs to capture and understand the format of..., Howard Chu ," Mentor  Ian, Namhyung Kim, Arnaldo Carvalho de Melo ", Organization  The Linux Foundation ,/archive/2024/projects/ZuHkbFmm,https://lore.kernel.org/linux-perf-users/CAH0uvohVui=31tMSD=J-qshtsKHg2__4c7XEQWWXa6Ycf0Umaw@mail.gmail.com/
38, Dubbo - Python integration & AI Traffic Management ,"The proposal aims to enhance Dubbo-python to meet the evolving needs of the AI sector by addressing compatibility issues, architectural limitations,...", Zikang Chen ," Mentor  Albumen Kevin, earthchen ", Organization  Apache Software Foundation ,/archive/2024/projects/PxEnkiBZ,https://gist.github.com/cnzakii/6ec192eaaac5086369c0bf677412c9e6
39, High Altitude Non-GPS Position Estimation ,"This project involves developing High Altitude Non-GPS Position Estimation algorithm for UAVs, so that they can localize and navigate in the...", Sanket Sharma ," Mentor  Randy Mackay, Andrew Tridgell ", Organization  ArduPilot ,/archive/2024/projects/Hwv83Kmv,https://discuss.ardupilot.org/t/gsoc-2024-wrapping-up-high-altitude-non-gps-navigation/122905
40, Forward Error Correction in GNU Radio ,"In GNU Radio, the gr-fec framework implements forward error correction (FEC) through pairs of encoder/decoder deployment blocks, but there are other...", kmcomer ," Mentor  noc0lour, Daniel Estévez ", Organization  GNU Radio ,/archive/2024/projects/8OVn8NhF,https://kaylacomer.github.io/blog/posts/final/
41, Djed for EVM Blockchains ,Djed is a formally verified crypto-backed stablecoin protocol. Its different ver- sions have already been deployed on various chains such as Ergo..., Yogesh Agrawal ," Mentor  Bruno, jddeep, hackeramitkumar, Kumar Harsh, Chandan S Gowda, Prarabdh Shukla ", Organization  AOSSIE ,/archive/2024/projects/AthhdF8W,https://github.com/DjedAlliance/Djed-Solidity/pull/27
42, Migrating Zulip’s backend endpoints to @typed_endpoint ,Moving towards enforcing stricter types for the django backend endpoints by using @typed_endpoint decorator instead of the current..., Kenneth Rodrigues , Mentor  Arpit Sharma (arpit551) , Organization  Zulip ,/archive/2024/projects/lKu2OOgZ,https://gist.github.com/kennethnrk/512668afacf154bca8165fae3f068618
43, Implement Differentiating of the Kokkos Framework in Clad ,"The goal is to implement the differentiation of the Kokkos framework including the support of Kokkos functors, lambdas, methods such as parallel_for,...", atell krasnopolsky ," Mentor  Vassil Vassilev, Vaibhav Thakkar, Petro Zarytskyi ", Organization  CERN-HSF ,/archive/2024/projects/9hnfCx7g,https://gist.github.com/gojakuch/cb6df9940192abc23fdaf5f3f56aff86
44, Monumento Web/Desktop ,The objective of my proposal is to develop an open-source AR based social media platform for monuments and places. in general. A platform where users..., Mohammed Mohsin ," Mentor  Bruno, jddeep, hackeramitkumar, Chandan S Gowda, Prarabdh Shukla ", Organization  AOSSIE ,/archive/2024/projects/6N1WI4Te,https://gist.github.com/mdmohsin7/721d07a649765716f9f1418c49ceb0c7
45, Rewriting the Rewrite trait ,"Rustfmt, the de facto standard tool for formatting Rust code, has been reported that it occasionally fails to format silently. One of the major...", SeoYoung Lee , Mentor  Yacin Tmimi , Organization  The Rust Foundation ,/archive/2024/projects/gHEu3vxc,https://ding-young.github.io/posts/gsoc-final/
46, TinyParrot: A minimal BlackParrot RISC-V Multicore variant ,TinyParrot is a BlackParrot RISC-V multi-core variant that aims to be small enough to fit onto educational FPGA development boards like the Pynq Z2...., Colin Knizek ," Mentor  Jonathan Balkind, Dan Petrisko ", Organization  Free and Open Source Silicon Foundation ,/archive/2024/projects/oNSPaAeY,https://cknizek.github.io/ZynqParrot24/
47, Build Some Demo Games for new Users ,Project Title: Developing Musical Games with Purr Data Project Description: This project aims to create a collection of 6 to 8 musical games using..., sushi_sudan , Mentor  Purr Data , Organization  Purr Data ,/archive/2024/projects/Awg4DNqV,https://github.com/Sushant-Sudan-12/Pd-Patches-for-Demo-Games
48, Adding GAM and Discriminant Classification Classes and Implementing Missing Methods ,This proposal aims to significantly extend the classification capabilities of the GNU Octave statistics package by implementing additional methods..., Ruchika Sonagote , Mentor  pr0m1th3as , Organization  GNU Octave ,/archive/2024/projects/REWm5jlS,https://ruchika03.hashnode.dev/gsoc24-final-report
49, ML-based web attack classification project for TANNER ,"The rise of sophisticated web attacks poses significant challenges to current detection mechanisms, often relying on traditional regex-based...", Hinna Zeejah , Mentor  Evgeniia Tokarchuk , Organization  The Honeynet Project ,/archive/2024/projects/IvW8jOTc,https://github.com/hinnazeejah/tanner/tree/main/ml_dataset
50, B0Bot - CyberSecurity News API ,"As open-source Large Language Models (LLMs) continue to gain popularity, their usability in projects like ours is increasingly evident. In this...", Hardik Jindal ," Mentor  Tingyuan(Leon) Cui, Ramanujan1729 ", Organization  C2SI ,/archive/2024/projects/7kZ0ugFR,https://gist.github.com/hardik1408/26a31a236268b59ea56bd03bfc415b25
