Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
14, Upgrade pgwatch Grafana dashboards to v12 ,This project focused on upgrading the existing pgwatch Grafana dashboards to ensure full compatibility with the latest Grafana version 12. While some..., Gaurav Patidar ," Mentor  Rajiv Harlalka, Pavlo ", Organization  PostgreSQL ,/archive/2025/projects/UhsBaCiE,https://github.com/Gaurav05082002/PostgreSQL_GSOC/blob/main/Final-Report.md
15, Rewrite of the Tor Metrics Library in Rust ,The goal of this project is to rewrite the current Java-based Tor Metrics Library in Rust. This library is a crucial component for parsing and..., Axyom ," Mentor  Silvia [Hiro], Sarthik Gupta ", Organization  The Tor Project ,/archive/2025/projects/dlQVNFec,https://gitlab.torproject.org/tpo/network-health/metrics/library-rs
16, Porting Printing to Zephyr ,Current driverless print servers can be complex and resource-demanding in large part since they only run on full-scale operating systems like Linux...., Hubert Guan ," Mentor  Till Kamppeter, Ira McDonald, Iuliana Prodan, Akarshan Kapoor, Benjamin Cabé ", Organization  The Linux Foundation ,/archive/2025/projects/f9CKDFJW,https://hubertyguan.github.io/GSoC-2025/posts/final/
17, Workflows4s : Web UI for Tracking & Debugging ,This project aims to create a dedicated web-based user interface for the workflows4s library to address the current lack of visual debugging tools...., Atharva-Kanherkar ," Mentor  Voytek Pitula, Dave Smith ", Organization  Scala Center ,/archive/2025/projects/BPm3F7G8,https://gist.github.com/Atharva-Kanherkar/2c8d15d6219d7800e8ff6c474a2a7358
18, Implementation of Standard Data Structures and Algorithms ,"Pharo currently lacks robust, well-designed implementations of fundamental data structures, with existing collections being weakly supported and...", Alok Pathak ," Mentor  Sebastian Jordan, Gordana Rakic ", Organization  Pharo Consortium ,/archive/2025/projects/JNhTr4F3,https://github.com/Alokzh/GSoC-Report
19, Vector Search Integration for Drupal: FAISS & Elasticsearch ,This project aims to bring AI-powered semantic search to Drupal by integrating FAISS and Elasticsearch as pluggable vector search backends. FAISS..., Rigzin Yangdol ," Mentor  stanzin norzang, Frederik Wouters ", Organization  Drupal Association ,/archive/2025/projects/0117Q39b,https://medium.com/@andorig68/my-google-summer-of-code-journey-from-dentist-to-drupal-developer-bf61d98a5d9e
20, API contract matching - Adding Features and Platform support ,"The project tackles inefficiencies in API contract testing for microservices, focusing on schema management, validation, and consistency across...", Harsh Vashishtha Sharma ," Mentor  Shubham Jain, charanK, Gourav Kumar, YashKhare, Ayush3160 ", Organization  Keploy ,/archive/2025/projects/xqiYOsI7,https://vigorous-farmhouse-eb4.notion.site/Gsoc-2025-Harsh-Sharma-Submission-25edd6880cd1808f855ccb7a22f232a2?pvs=73
21, Support Runtime Exception In SPF ,The main goal of this project is to add support for handling runtime exceptions in SPF that will improve SPF's performance on SV-COMP benchmarks...., Saiff ," Mentor  Soha Hussein, Yannic ", Organization  The JPF team ,/archive/2025/projects/wxOGtvXL,https://github.com/saifk16/spf-logs/blob/main/Support_For_RuntimeException_In_SPF_GSoC_2025.md
22, A Diffusion-Based Deep Learning Framework for Denoising Protoplanetary Disk Observations ,"This project proposes ProtoDiff, a diffusion-based deep learning model designed to denoise astronomical observations of protoplanetary disks from...", Chukwunwogor Faithful ," Mentor  ML4SCI, Jason Terry ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/HEfdSjzD,https://medium.com/@chukwuivnez/a-diffusion-based-deep-learning-framework-for-denoising-protoplanetary-disk-observations-gsoc-4870df837409
23, Akonadi resources - Remove QtWidgets dependency ,The primary goal of this project is to refactor Akonadi’s agents and resources by decoupling their configuration dialogs from their underlying logic...., Pabarino ," Mentor  Carl Schwan, Claudio Cambra, Aakarsh MJ ", Organization  KDE Community ,/archive/2025/projects/0Qcb864C,https://community.kde.org/GSoC/2025/StatusReports/PabloAri%C3%B1o
24, Pygoat v3: Architecture and Educational Experience Redefined ,PyGoat is an intentionally vulnerable Python web application designed to teach web security through hands-on practice. The project aims to modernize..., Garvita Kataria ," Mentor  Rupak, Ardiansyah ", Organization  OWASP Foundation ,/archive/2025/projects/YFAVTBLl,https://medium.com/@garvitak/pygoat-v3-architecture-and-educational-experience-redefined-final-report-gsoc25-a8339c178560
25, Gesture Control with OpenVINO ,"This project aims to develop a hand-gesture computer control system by porting MediaPipe’s Gesture Recognizer to OpenVINO, enhancing performance on...", VijayKr338 ," Mentor  ZhuoWu, Ethan Yang ", Organization  OpenVINO Toolkit ,/archive/2025/projects/j0BaBXKt,https://gitlab.com/gsoc4834135/gesture-control-openvino
26, Enhancing Ceph Dashboard Usability: Advanced Notifications & NVMe-oF Management Workflow ,"Proposal Summary: Ceph Dashboard is a web-based management and monitoring tool for Ceph, utilizing Angular/TypeScript for the frontend and Python for...", Anikait Sehwag , Mentor  Afreen , Organization  Ceph ,/archive/2025/projects/SnSh5sFr,https://docs.google.com/document/d/1JAYPHxT5Eet-LvNs0YyabYB_2RXk5g6YWl7Z29phTf8/edit?usp=sharing
27, Benchmarking and Profiling in toqito ,This project aims to test the performance of |toqito⟩ and compare it with other quantum computing libraries. It is divided into three parts: (1)..., justuy ," Mentor  vrusso, Purva Thakre ", Organization  NumFOCUS ,/archive/2025/projects/5DqdhWwe,https://rajdeepaher.github.io/2025/08/31/GSoC-Report.html
28, Improve tests for all REST API endpoints ,"This proposal aims to improve the testing framework for SW360’s REST API endpoints by addressing limited test coverage, insufficient integration...", Rohit Borra ," Mentor  Gaurav Mishra, Michael, Rudra Chopra, Keerthi B L, Afsah Syeda, Amrit Kumar Verma, Akshit Joshi ", Organization  SW360 ,/archive/2025/projects/GTS6j5jV,https://github.com/rohit11544/GSoC-2025/
29, AI bot for community support ,"The Mifos community has grown significantly over the years, along with the increasing number of projects and discussions happening across its...", Aru Sharma ," Mentor  Victor Romero, David Higgins ", Organization  The Mifos Initiative ,/archive/2025/projects/ffITbKjg,https://github.com/openMF/community-ai/tree/main/community-chatbot
30, Metro-MPI++ ,Modern RTL simulation is computationally expensive and often limited by single-node processing capabilities. This proposal aims to improve..., Kislay Arya ," Mentor  Jonathan Balkind, Guillem Lopez-Paradis ", Organization  Free and Open Source Silicon Foundation ,/archive/2025/projects/PkUd6Us3,https://kislay536.github.io/projects/Metro-MPI++/
31, Use GitHub actions to create installers for macOS ,The proposed project aims to automate the creation of nightly and release installers for InVesalius on macOS using GitHub Actions. By leveraging..., Mann Patwa ," Mentor  Thiago F Moraes, Paulo Henrique Junqueira Amorim, Sotodela ", Organization  Invesalius ,/archive/2025/projects/2LCxiDo6,https://gist.github.com/mann-patwa/39f215aeb2aa6aa0de4b40ad3e351fce
32, Content Migration Between CMSs Using CCM & MDE ,"Migrating content between different CMSs like Joomla, WordPress, and Drupal is challenging due to their distinct data structures. Traditional...", Reem Atalah ," Mentor  Martin Kopp - macjoom, Herman Peeren ", Organization  Joomla! ,/archive/2025/projects/n5xuzOro,https://github.com/joomla-projects/gsoc25_api
33, PAM : A text-to-speech (TTS) tool for Pharo ,"PAM (Pharo Automated Mouth) is Pharo's first ever text-to-speech (TTS) system. It will convert English text into phonemes, add basic prosody, and...", Neerja Doshi ," Mentor  PalumboN, Domenico Cipriani ", Organization  Pharo Consortium ,/archive/2025/projects/7yEBbF4z,https://neerja-1984.github.io/rewind-gsoc25/
34, Polling-based I/O in FS2 ,"FS2, a functional streaming library for Scala, currently utilizes blocking I/O operations, resulting in performance bottlenecks such as context...", Purmani Rahul Reddy ," Mentor  armanbilge, Antonio Jimenez, Michael Pilquist ", Organization  Typelevel ,/archive/2025/projects/m1AIvq9j,https://gist.github.com/rahulrangers/afd8f99c365305843c6c40a0f8b15e92
35, ChromeOS Platform Input Device Quality Monitoring ,This project aims to enhance the reliability of ChromeOS input devices by improving kernel-level logging and using automated tests to validate..., Mohammad Gomaa ," Mentor  Stephen, Ray Xu, Kenneth Albanowski ", Organization  Chromium ,/archive/2025/projects/uCdIgK7K,https://docs.google.com/document/d/13p2XgNEJPzAer1A-dw1WpRpHa4MVMdWqNmfMeYRdAe8/edit?usp=sharing
36, Enhanced Benchmark for Evaluating Intuitive Physics Understanding in Gemma Multimodal Models ,"This project aims to develop a more rigorous and focused evaluation testbed than that used by Garrido et al. (2025), with the specific goal of...", lucas-maes , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/g4DnP02P,https://medium.com/@pranavesque/google-summer-of-code-enhancing-spanish-ocr-for-historical-documents-4cb408920d12
37, 17th Century Spanish text recognition with transformer models ,"This project addresses the challenge of accurately digitizing degraded 17th-century Spanish manuscripts, which suffer from irregular layouts, archaic...", Kulkarni Pranav P ," Mentor  Xabier Granja, Harrison M., Axel Buchot Perraguin ", Organization  HumanAI ,/archive/2025/projects/vz3dxbtz,https://github.com/phogatcseema/imputeTestbench_GSoC_2025/
38, imputeTestbench for multivariate time series ,The imputeTestbench package offers an automated framework to benchmark various imputation techniques on univariate time series. It has been widely..., Seema_Kumari ," Mentor  Neeraj Dhanraj Bokde, Dr_Adi_Dupta ", Organization  R project for statistical computing ,/archive/2025/projects/mU6fBoTV,https://medium.com/@jintina48/summary-of-my-work-during-gsoc25-959274eee1a6
39, aeon - Implementing and Evaluating Machine Learning Forecasters ,This project will investigate algorithms for forecasting based on traditional machine learning (tree based) and time series machine learning..., Tina0228 ," Mentor  Matthew Middlehurst, Tony Bagnall ", Organization  NumFOCUS ,/archive/2025/projects/MPYRSOTi,https://gist.github.com/mrrr3d/aa8f4beab777959bcd1635635d708aa4
40, Privacy-preserving and efficient AI model training across multi-clusters ,This project aims to enable AI training in a multi-cluster environment while ensuring data privacy through federated learning. In a multi-cluster..., Shichao ," Mentor  Qing Hao, Meng Yan ", Organization  CNCF ,/archive/2025/projects/mUzLWY6T,https://docs.google.com/document/d/1WYhKDE0mgnSQVDlyRDIUmvBXt9U5Xx0qA9u1esZ718k/edit?usp=sharing
41, Improved Fortran Interface Generation for PETSc ,"PETSc, the Portable, Extensible Toolkit for Scientific Computation, is for the scalable (parallel) solution of scientific applications modeled by...", Tapashree Pradhan ," Mentor  Ivan Pribec, MarDiehl ", Organization  Fortran-lang ,/archive/2025/projects/jm7DF82F,https://github.com/authomatic/authomatic/tree/2.0
42, Update pas.plugins.authomatic to Current Provider Standards ,"Plone’s pas.plugins.authomatic add-on integrates various social authentication providers into Plone using the Authomatic library. Many providers,...", AndrewHimelstieb , Mentor  Jens Klein , Organization  Plone Foundation ,/archive/2025/projects/njtO9LIT,https://gist.github.com/fayezzouari/276a003b5fd4f7ac54c2f4a806a830a4
43, A Conversational AI Assistant for BeagleBoard using RAG and Fine-tuning ,BeagleMind is an AI-powered documentation copilot for BeagleBoard that uses Retrieval-Augmented Generation (RAG) and tool calling to assist..., Fayez Zouari ," Mentor  Jason@BeagleBoard.org, Kumar Abhishek, Aryan Nanda ", Organization  BeagleBoard.org ,/archive/2025/projects/pbanUSAu,https://gist.github.com/saarah815/61269e705ddd3641f55f48eba5f90a6f
44, BrainGlobe: Automating Region Selection in brainglobe-registration ,Synopsis: This project aims to enhance the brainglobe-registration tool by automating the selection of atlas regions for aligning 2D or 3D brain..., Saarah Hussain ," Mentor  Alessandro Felder, Igor Tatarnikov, Adam Tyson ", Organization  Neuroinformatics Unit ,/archive/2025/projects/7Xk4Fl7t,https://medium.com/@darshvn/gsoc25-openastronomy-final-report-b76e4f0ea2e3
45, Electronic spectra for RADIS ,"This project will extend RADIS to calculate electronic spectra, enabling analysis of high-temperature phenomena in plasmas, flames, and exoplanet...", Darshan Patil ," Mentor  Erwan, MinouHub ", Organization  OpenAstronomy ,/archive/2025/projects/P7UQlBwc,https://github.com/PalisadoesFoundation/switchmap-ng/discussions/324
46, Enhanced SwitchMap-NG Web Features ,"The project aims to replace the outdated Flask-based SwitchMap-NG interface with a modern, high-performance frontend built using Next.js and React....", Abhi Murali ," Mentor  Dominic Mills, Aashima Wadhwa ", Organization  The Palisadoes Foundation ,/archive/2025/projects/lXkF8ycI,https://forum.deepchem.io/t/gsoc-25-integrating-single-cell-rna-seq-modeling-into-deepchem-final-report/2222
47, Integrating Single Cell RNA-seq modeling into Deepchem ,"This project proposes integrating ACTINN, a neural network for automated cell type identification in single-cell RNA sequencing (scRNA-seq) data,...", Harindhar , Mentor  Rakshit Kumar Singh , Organization  DeepChem ,/archive/2025/projects/y70fgXcU,https://github.com/fossology/fossology/pull/3086
48, Support text phrases and bulk based scanning for MONK a like agent ,"Standard license scanning tools often overlook custom or organization-specific texts, leaving critical gaps in compliance. This project enhances...", Harshit Gandhi ," Mentor  Shaheem Azmal M MD, Soham Banerjee ", Organization  FOSSology ,/archive/2025/projects/897MRrjD,https://medium.com/@akacademic05/my-google-summer-of-code-2025-with-vlc-media-player-91d1f708c5fb
49, Improve the VideoLAN crash reporter in Go and Vue.js ,"This project aims to modernize the VideoLAN crash reporting system (CrashDragon) to improve how VLC crashes are collected, analyzed, and managed. The...", Akhilesh Kumar Yadav ," Mentor  jbk, ePirat ", Organization  VideoLAN ,/archive/2025/projects/0TUzOpCm,https://blog.circuitverse.org/posts/gsoc-2025-project-1-final-report-project-1
50, Project 1 Circuit Visibility Boosting & Platform Performance Enhancement ,"During GSoC 2025, I worked on Project 1 – Circuit Visibility Boosting & Platform Performance Enhancement for CircuitVerse. My contributions included...", Aditya Umesh Singh ," Mentor  Yashika Jotwani, Vaibhav Upreti ", Organization  CircuitVerse.org ,/archive/2025/projects/jLQVUDdz,
