Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
32," Authentication, Admin/Org Settings and User Settings ","Work on backend and frontend of the areas Authentication, Settings(admin/org) and Settings(user), focusing on solving high priority and enhancement...", Clara Moraes Dantas ," Mentor  Rhea Parekh, Rohitt Vashishtha ", Organization  Zulip ,/archive/2020/projects/5938967033151488,https://docs.google.com/document/d/1Jr0eDyhLQ5oA0ShC0DEMjy2n7s4DFIr8PtS-jbDpqyc/edit?usp=sharing
33, Operation Options: Enumeration blocks for App Inventor ,"App Inventor is a web application for building Android apps, which includes a block-based coding editor. The editor includes many blocks which accept...", Beka Westberg ," Mentor  Lyn Turbak, MarkF ", Organization  MIT App Inventor ,/archive/2020/projects/5941870531706880,http://bekawestberg.me/blog/gsoc-2020-fin/
34, Design and implement a tool to create overlays on pre-rendered offline maps for Internet In A Box ,"The Internet In A Box is a platform to provide offline access to educational content like Wikipedia slices, medical knowledge, videos, books, maps to...", Swapnil Sinha , Mentor  Tim Moody , Organization  Wikimedia Foundation ,/archive/2020/projects/5945594301906944,https://medium.com/@swaapniil/final-report-google-summer-of-code-2020-with-wikimedia-foundation-e69ff341960b
35, Styles Inspector ,Currently there is no way to analyse all the applied styles to the document at one place. The project is mainly focused on designing and implementing..., Shivam Kumar Singh ," Mentor  Tomaž Vajngerl, Heiko Tietze, Mikhail Kaganskiy ", Organization  LibreOffice ,/archive/2020/projects/5946366959812608,https://shivam-51.github.io/
36, Machine Learning for Anomaly Detection in Open Source Communities ,This project will play one of the most vital roles in achieving Augur's goal towards analysis of open source organisation health.It will not only..., Pratik Mishra ," Mentor  Elita Nelson, Sean Goggins, Gabe Heim ", Organization  CHAOSS ,/archive/2020/projects/5947135322750976,https://github.com/pratikmishra356/GSOC-2020-Augur
37, BIM Import for IndoorHelper Plugin ,"The idea of this project is to extend the existing JOSM Plugin ""indoorHelper"" by an import feature for Building Information Modelling (BIM) files....", Rebecca Schmidt ," Mentor  Simon Legner, grait ", Organization  OpenStreetMap ,/archive/2020/projects/5947524084400128,https://wiki.openstreetmap.org/wiki/Google_Summer_of_Code/2020/BIM_Import
38, Resolve 100 issues in Music Blocks ,MusicBlocks has a lot of issues right now and the aim of this repository is to fix these issues efficiently while keeping it easily maintainable in..., Saksham Mrig ," Mentor  Sumit Srivastava, Vaibhav Aren, Walter Bender ", Organization  Sugar Labs ,/archive/2020/projects/5948005624053760,https://github.com/sksum/GSOC-20-Final-Work-Product/
39," OpenAPI Description, Contract Tests and Client Libraries for the Moira API ",The Moira API microservice serves as the backend for the web UI and it would be nice if the engineers who use Moira are able able to automate routine..., Michael Okoko ," Mentor  Emil Sharifullin, Alexey Kirpichnikov, Nikolai Kudrin ", Organization  Moira ,/archive/2020/projects/5949171137249280,https://gist.github.com/idoqo/ee3da5de75cae761b72e940f63f336db
40, Deep Learning Algorithms for Muon Momentum Estimation in the CMS Trigger System ,"CMS is a general-purpose detector at LHC. During a run, it generates about 40 TB data per second. Since It is not feasible to readout and store such...", Prateek Agnihotri , Mentor  Sergei Gleyzer , Organization  CERN-HSF ,/archive/2020/projects/5949448733065216,https://github.com/PRATEEKKUMARAGNIHOTRI/CMS_muon_transverse_momentum_estimation
41," GNOME.org: Evaluation of requirements, content, design and components for the refresh of the website ",The GNOME.org website needs a redesign (refresh) both in design terms and look-and-feel (UI) terms. This project is about the technical and..., Clarissa Borges ," Mentor  Claudio Wunder, Caroline Henriksen ", Organization  GNOME ,/archive/2020/projects/5950133746794496,https://www.clarissaborges.com/2020/08/30/gsoc-final-report.html
42, Proof-of-concept integration of pointer authentication support in Ibex ,Pointer Authentication is a software security primitive that makes it much harder for an attacker to aggravate attacks targeting arbitrary code..., Yuichi Sugiyama ," Mentor  Sam Elliott, Pirmin Vogel, Luís Marques ", Organization  lowRISC ,/archive/2020/projects/5950588879110144,https://mmxsrup.github.io/2020/08/31/gsoc2020-final-report.html
43, Improved Telemetry of Hazelcast ,The telemetry (or Phone Home) is a hazelcast feature that lets us gather usage information about how the community uses the Hazelcast product...., Anmol Chaddha ," Mentor  Andrey Pechkurov, Bence Erős ", Organization  Hazelcast ,/archive/2020/projects/5951522799616000,https://gist.github.com/chanmol1999/d6bfaff4e52d5bfb499b9396bac9355f
44, Improve CGAL basic viewer ,I'm currently a Ph.D. student at the University of Southern California and focused on computer graphics. This doc proposed my detailed solutions to..., Jing Yang , Mentor  Guillaume Damiand , Organization  CGAL Project ,/archive/2020/projects/5952242240192512,https://github.com/CGAL/cgal/issues/4957
45, FUSE-powered sandbox ,"The sandbox currently used in the Portage package system hooks up writes to the file system by using LD_PRELOAD, but this method has a drawback. This...", Kaoru Esashika ," Mentor  Michał Górny, David Seifert ", Organization  Gentoo Foundation ,/archive/2020/projects/5953155826712576,https://github.com/pluser/fusebox
46, Tor Project: Cloudflare CAPTCHA Monitoring ,"Cloudflare is arguably the most popular content-delivery-network available today, and Cloudflare fronts more than 11.5 million webpages. Since...", Barkin Simsek ," Mentor  Georg Koppen, Roger Dingledine, Pili Guerra ", Organization  Digital Impact Alliance (DIAL) at UN Foundation ,/archive/2020/projects/5953319706558464,https://gitlab.torproject.org/woswos/CAPTCHA-Monitor/-/wikis/GSoC-2020
47, Mobile Friendly Website and PWA ,This project was focused on making Submitty mobile friendly and a progressive web-app with adding push notification feature but during the summer I..., Mukul Kumar Jha ," Mentor  Eli Schiff, Matthew Peveler, shail_patel, Barbara Cutler, Evan Maicus ", Organization  Submitty ,/archive/2020/projects/5953544957460480,https://submitty.org/developer/google_summer_of_code/2020_Mukul_Kumar_Jha
48, CODEUINO: Proposal Functionality in Donut ,This project revolves around developing a mechanism allowing individual developers to reach out to Open-source organizations and pledge a research..., Asel Peiris ," Mentor  Devesh Verma, Vaibhav Aren, Jaskirat Singh ", Organization  The Terasology Foundation ,/archive/2020/projects/5954050756968448,https://docs.google.com/document/d/1zBGk21N2nD7kmrG8sMad-lbwR3HnfdZAbTIU-d9kc0E/edit?usp=sharing
49, Extending the UITest framework ,The UI testing in LibreOffice is based on introspection code in c++ interacting with a testing framework in python through a simple UNO interface. To..., Ahmed ElShreif ," Mentor  Xisco Fauli, Markus Mohrhard ", Organization  LibreOffice ,/archive/2020/projects/5955350588555264,https://ahmedelshreifgsoc20.blogspot.com/2020/08/gsoc20-final-report-project.html
50, Unified API for Algorithms ,"Motivation
With the current trend of increasing parallelism, there is a need for a uniform way of making these parallel implementations available...", Shrijit Singh ," Mentor  Kunal Tyagi, Sérgio Agostinho ", Organization  Point Cloud Library ,/archive/2020/projects/5956677699895296,https://pointclouds.org/gsoc-2020/executors/
