Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, POSIX Test Suite Compliance ,Open Posix benchmark suite (http://posixtest.sourceforge.net/) is designed to test whether an operating system respects the standard of POSIX. It is..., charles cui ," Mentor  crispytoast, martin ", Organization  The NetBSD Foundation ,/archive/2016/projects/5669314954788864,https://github.com/ycui1984/posixtestsuite
12, High performance Data Cube materialization and querying using Apache Spark ,"Big data analytics has become increasingly popular in many application domains including medical imaging applications, location based services and...", Sameer Sonawane ," Mentor  bmi-code, Furqan Baig ", Organization  Stony Brook University Biomedical Informatics ,/archive/2016/projects/5673128885747712,https://github.com/sameer9311/Data-Cube-Materialization
13, PCSA Web-App (FirstAide) ,PCSA (Peace Corps Safety App) is a web application developed to help the volunteers if they become victims of sexual harassment.It also ensures..., Akanksha Bodhankar ," Mentor  Prajakta Naik, Themiya, May Burgos "," Organization  Systers, an Anita Borg Institute Community ",/archive/2016/projects/5675574601187328,http://gsoc16experience.blogspot.in/
14, Extending language support and adding OWASP Top 10 challenges to Container Engine ,"The project will implement the following features:
Extended language support for container Engine: The current version of container engine can handle...", Anirudh Anand ," Mentor  antonis_man, Spyros ", Organization  OWASP Foundation ,/archive/2016/projects/5679285452931072,https://github.com/a0xnirudh/hackademic/commits/a0xnirudh/docker?author=a0xnirudh
15, Celluloid - Adding new features to Reel ,"Reel is Celluloid::IO native, evented server which serves as bare-bones for http and webSocket server providing functionality such as Connection...", Pulkit Bhatia ," Mentor  Kenichi, //de ", Organization  Celluloid ,/archive/2016/projects/5679493490409472,https://github.com/celluloid/GSoC/blob/master/reports/2016-reel_features.md
16, MyHDL : HDMI Source / Sink Modules + RISC-V Implementation ,HDMI (High-Definition Multimedia Interface) is a proprietary audio/video interface for transferring uncompressed video data and compressed or..., srivatsan_r ," Mentor  Christopher, tenthousandfailures, Oscar Diaz ", Organization  Python Software Foundation ,/archive/2016/projects/5680163505307648,https://rsrivatsan.wordpress.com/2016/08/23/what-i-did/
17, Port core OS and a subset of the utilities to a new 32-bit microcontroller ,"Apache Mynewt OS is a rapidly developing operating system specially designed for 32-bit microcontrollers. With the development of IoT, embedded...", Pradeep Sanjeewa ," Mentor  Will, aditihilbert ", Organization  Apache Software Foundation ,/archive/2016/projects/5683813690638336,https://gist.github.com/SanjeewaUoM/93e80f116e6fc878b31d771ecc2104d8
18, Time Series Simulator Using Impulse Responses ,"The purpose of this project is to interpret the timing behavior of light curves in terms of impulse responses, and in doing so, build a common tool...", Usman Mahmood Khan , Mentor  Matteo , Organization  Timelab Technologies Ltd. ,/archive/2016/projects/5685057352105984,http://usmanwardag.github.io/gsoc/stingray/2016/08/14/GSOC-Wrap-Up.html
19, A private and secure auctioning library ,This project is about developing a secure and private auctioning library incorporating an algorithm by Felix Brandt. We modified the algorithm to use..., mate , Mentor  Christian Grothoff , Organization  GNU Project ,/archive/2016/projects/5688349176102912,https://gnunet.org/node/2630
20, End-to-end Performance Visualization ,"Abstract
Tracing support with annotation-based traces is a promising approach to allow developers to get a view into the performance behavior of Ceph...", vear91 , Mentor  alimaredia , Organization  Ceph ,/archive/2016/projects/5689128981102592,http://vears91.github.io/babeltrace-zipkin/
21, We need to go deeper - GoogLeNet ,"To implement the components of the GoogLeNet architecture (the inception layer, global average pooling, and other pieces), and then build GoogLeNet...", nilay_jain ," Mentor  Marcus Edel, Tham ", Organization  mlpack: a scalable C++ machine learning library ,/archive/2016/projects/5694146576646144,http://mlpack.org/gsocblog/we-need-to-go-deeper-googlenet-project-summary.html
22, Bring Your Own Pois +  Android Controller Upgrade ,Liquid Galaxy needs a bluetooth scanner which will interact with Physical Web (PW) Beacon. Once the scanner has found this PW  beacon it will..., Ivan Josa ," Mentor  Julio Bondia, Jezabel, Andreu ", Organization  Physical Web Project ,/archive/2016/projects/5694641034756096,https://github.com/LiquidGalaxyLAB/Liquid-Galaxy-POIs-Controller/blob/master/GSOC16.md
23, Implementation of Module on Logic (Chapters 7 – 9) for 4th Edition ,The project will mainly consist of providing implementation for algorithms in Java from the book Artificial Intelligence - A Modern Approach. Using..., anurag_rai , Mentor  ctjoreilly , Organization  aimacode ,/archive/2016/projects/5695589685657600,https://docs.google.com/spreadsheets/d/1ctgEuHO-g7BeoI-DYjeGZiWE3n2o3aXfSOs0Nwv9v5k/edit?usp=sharing
24, Mobile Money Integration in West and Central Africa. ,This project involves building a standalone application for the Mifos platform. This application will enable and allow mobile money transactions such..., Daniel Carlson ," Mentor  Ayuk Etta, Omeri Antony ", Organization  Mifos Initiative ,/archive/2016/projects/5699866936213504,https://gist.github.com/DanCarl857/e72ea96ac12726709cce02953b6986d2
25, Peace Corps Safety App - iOS ,Peace Corps Safety App (PCSA) helps the volunteers to get information about the Peace Corps’ safety and security procedures in a button click. It..., Chamika , Mentor  Shruti ," Organization  Systers, an Anita Borg Institute Community ",/archive/2016/projects/5700176710729728,http://systers.org/systers-dev/doku.php/chamika
26, ownCloud App for metadata extraction from Images and Introducing Photo Calendar in Gallery ,"Project Idea: Create an ownCloud app which provides CRUD access to the metadata stored in images.
Images can contain extra information embedded in...", imjalpreet , Mentor  oparoz , Organization  ownCloud ,/archive/2016/projects/5700479237488640,https://github.com/interfasys/mediametadata
27, LibIndic Improvements ,"Additional modules and improvements to the libindic platform.

New module: Sandhi Splitter in Malayalam.
Integration of Sandhi Splitter to...", jerin ," Mentor  copyninja, Hrishi ", Organization  Indic Project ,/archive/2016/projects/5703131916664832,http://jerinphilip.github.io/posts/2016-08-22-gsoc-final-report.html
28, Pocket Code - Integrate S2C ,My work is targeting the Scratch to Catrobat converter. The Scratch to Catrobat converter is a tool that converts programs written in MIT's popular..., Ralph Samer ," Mentor  thmq, Wolfgang Slany ", Organization  Catrobat ,/archive/2016/projects/5704093720903680,https://docs.google.com/spreadsheets/d/1cX9XogwItA-p1t0rxF-K_v1lgCyhsJyEgHL0M_-4lkM/edit?usp=sharing
29, HTML5 Player: Rendering + Physics ,"The HTML5 player currently makes use of the fabricJs library to render sprites to the viewport.
We only use fabricJs to draw sprites and handle...", Teabeans ," Mentor  Michael, Paul Schreiner ", Organization  Catrobat ,/archive/2016/projects/5704499326877696,https://docs.google.com/spreadsheets/d/1rbs5C5_8thJO4HahvmBbUX_FhHgv-CItSEuO1RJaTjs/edit?usp=sharing
30, Precise Garbage Collection for D ,Implementing precise collection as a first step towards a better garbage collector., JDeHaan ," Mentor  Martin Nowak, Adam Wilson ", Organization  D Foundation ,/archive/2016/projects/5710606233501696,https://drive.google.com/open?id=0B-UTFTbYro4vQzJnR1NQa3E4WTA
31, Proposed Summer Project ,The Component Development Kit as of now supports only Non UI components and lacks multiple language support. This proposal aims at upgrading the..., quixotic , Mentor  Jeffrey Schiller , Organization  MIT Media Lab ,/archive/2016/projects/5710923524210688,https://ai2gsoc16.wordpress.com/gsocreport/
32, MyHDL : GEMAC Implementation ,The proposal is to design and test Gigabit Ethernet Media Access Controller (GEMAC) core in MyHDL using Python. The GEMAC is a communication core..., Ravi Jain ," Mentor  Christopher, Oscar Diaz ", Organization  Python Software Foundation ,/archive/2016/projects/5712769017970688,https://ravijain056.wordpress.com/2016/08/23/the-coding-weeks-are-over/
33, Port Jangouts from AngularJS 1.4 ,"Nobody knows when Angular2 is going to be released but it will be early, and all AngularJS 1.X projects should be migrated to the new version. With...", magarcia ," Mentor  imobach, ancorgs ", Organization  openSUSE ,/archive/2016/projects/5714469825019904,http://thingsofgeek.com/gsoc2016/
34, Environment model specifications for more bugs to reveal ,Static verification of Linux kernel modules has already helped to reveal hundreds of real bugs in Linux kernel device drivers. On practice software..., Ilya Zakharov ," Mentor  nem, Alexey Khoroshilov ", Organization  The Linux Foundation ,/archive/2016/projects/5714677862498304,http://forge.ispras.ru/news/553
35, EMF Forms goes AngularJS: Backend integration with OpenAPI ,This project consists on integrating EMF Forms with OpenAPIs to automatically create web UIs that communicate with REST services., hgabaldon , Mentor  Maximilian Koegel , Organization  Eclipse Foundation ,/archive/2016/projects/5717424225648640,https://docs.google.com/document/d/1yUrT86F5VFLcuNvreY8O3qNS7f-SyKBn9d54hD2W7ZE/edit?usp=sharing
36, Extending the online tutorial of Céu with Emscripten and SDL ,"I want to extend the tutorial offered by LabLua for the Ceu language. As it is, when you write code on their website and press submit, the code is...", VicentiuM , Mentor  Francisco , Organization  LabLua ,/archive/2016/projects/5719378301550592,https://github.com/VicentiuM/Ceu-Emscripten/
37, Rank Metric Codes in Sage ,"In this project, our goal is to extend the Coding Theory library in Sage by implementing
base classes for linear rank-metric codes and Gabidulin...", arpitdm ," Mentor  jsrn, David ", Organization  Sage Mathematical Software System ,/archive/2016/projects/5721008107421696,https://arpitdm.wordpress.com/2016/08/23/project-linear-rank-metric-codes-in-sage-gsoc-2016/
38, Testing Automation for Peace Corps Safety Web Application(PCSA Web) ,The project aims at creating a Java based testing framework for PCSA(Peace Corps Safety App) Web application project undertaken by Systers on the..., Anjali ," Mentor  Systers, an Anita Borg Institute Community, mariamkiran@gmail.com "," Organization  Systers, an Anita Borg Institute Community ",/archive/2016/projects/5723533548191744,https://drive.google.com/drive/folders/0B1qLSXsGqNTPdkJFYnUwcy1pb3c
39, Python Implementations & Visualization of Algorithms in AIMA 4th Edition. ,AIMA-Python’s current repo has code for most of the algorithms in the third edition. The proposed project aims to update these implementations and..., reachtarunhere , Mentor  PeterNorvig , Organization  aimacode ,/archive/2016/projects/5724681378201600,https://gist.github.com/reachtarunhere/de76d24f8e8bdda4c0e4223a31dfa75c
40, Italian Mars Society (IMS) Proposal: Improving the Step Recognition Algorithm for V-ERAS ,"Virtual ERAS (V-ERAS) forms a salient part of European Mars Analog Station (ERAS) for Italian Mars Society (IMS).
The immersive VR Simulation of...", Karan Saxena ," Mentor  VitoGentile, Antonio, Ambar Mehrotra ", Organization  Python Software Foundation ,/archive/2016/projects/5725981142679552,https://karansaxena.blogspot.in/2016/08/gsoc-2016-submission.html
41, Scenes and Feature Completeness ,"This project aims to provide Scenes in Projects, which are basically Projects in a Project. This should help to handle larger Projects with Levels...", loibi93 ," Mentor  Markus Hobisch, Amix ", Organization  Catrobat ,/archive/2016/projects/5726162068176896,https://docs.google.com/spreadsheets/d/1ouxvrHVn6bhs7QQgksYdCR2RUdg_b5EL3nC8mjVVvBM/edit?usp=sharing
42, Better data structure for selections ,The main goal is designing new approach to untie selection object from user interface. Actual code base on legacy C code from SodiPodi and should be..., Adrian Boguszewski , Mentor  Tweenk , Organization  Inkscape ,/archive/2016/projects/5726533045977088,http://bazaar.launchpad.net/~adrianboguszewski/inkscape/adrian/changes/14984?start_revid=14984
43, plot.xts for Performance and Risk ,"xts::plot.xts is a strong engine for statistical and financial charting. But quantmod, PerformanceAnalytics, PortfolioAnalytics, quantstrat and...", Eric Hung ," Mentor  paulteetor, Joshua Ulrich, Peter Carl, Ross Bennett ", Organization  R project for statistical computing ,/archive/2016/projects/5727217287954432,https://gist.github.com/naturalsmen/039fad3e19fa9585643a7aacd952c666
44, HPX Debugger ,Debugging distributed HPX applications with regular tools is a tedious task and not always helpful. A distributed debugger that understands..., Parsa Amini , Mentor  Hartmut Kaiser , Organization  The STE||AR Group ,/archive/2016/projects/5730450056151040,https://github.com/parsa/scmitar
45, Improvements for dstep. ,This is a project to improve the dstep conversion tool. The major goal is to extend dstep to the point in which it is able to create bindings for the..., ciechowoj , Mentor  Russel Winder , Organization  D Foundation ,/archive/2016/projects/5732312192909312,https://github.com/ciechowoj/dstep/commits/master?author=ciechowoj
46, Multi-resolution Analysis of Pathology Data with Convolutional Neural Networks (CNNs) ,The ultimate goal of this project is exploring high and low-resolution images techniques for performing high-level inferences over complete tissue..., Nelson , Mentor  cooperle ," Organization  Biomedical Informatics, Emory University ",/archive/2016/projects/5733351038124032,https://github.com/cooperlab/RegionProposal/commits/master?author=ennauata
47, Bionode workflow engine for streamed data analysis ,"The streams based workflow engine will organize tasks into streams, allow parallelization of this streams, and work locally as well as integrated...", thejmazz ," Mentor  Yannick Wurm, maxogden, bmpvieira, mafintosh ", Organization  Open Bioinformatics Foundation ,/archive/2016/projects/5735739308376064,https://github.com/bionode/gsoc16
48, Statistics from the Developer Workspace ,"In this project, “Developer Statistics“ should be extended through GIT metrics and new Mylyn statistics/views. Furthermore the UI should be cleaned...", Akif , Mentor  Tim84 , Organization  Eclipse Foundation ,/archive/2016/projects/5739238230327296,https://docs.google.com/document/d/18OW0AWDE6xxY4jJD32N8pMhdkNeyjwmvir_6yAzHqVM/pub
49, Carbon Footprint for Google Maps Firefox Port ,During this project i would start with porting the basic implementation of the carbon dioxide calculation and would after that is complete create and..., Kolpa ," Mentor  Ekaterina, Bruno W P ", Organization  Computational Science and Engineering at TU Wien ,/archive/2016/projects/5739656318550016,https://github.com/OiWorld/CarbonFootprintGoogleMaps/commits/master?author=kolpa
50, Multi-platform continuous tests infrastructure ,"Strace is an essential tool which has been ported to multiple architectures.  To confidently ship release, we need to ensure each new commit has been...", Yun-Chih Chen ," Mentor  Philippe Ombredanne, Dmitry Levin ", Organization  strace ,/archive/2016/projects/5741642204053504,https://www.csie.ntu.edu.tw/~yunchih/gsoc/
