Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
14, Conversion of a public neurophysiology dataset to Neurodata Without Borders (NWB) format ,"The ever-growing body of data in Neuroscience, which has been enabled by the advancement of state-of-the-art techniques, calls forth collaborative...", Anh ," Mentor  Ankur Sinha (he/him/his), Padraig Gleeson ", Organization  INCF ,/archive/2022/projects/1uaAL6Y7,https://github.com/OpenSourceBrain/DANDIArchiveShowcase/blob/main/GSoC_2022_report.md
15, Introduce a new Wi-Fi driver ,"Currently, the NetBSD kernel supports a range of different wireless devices. But it lacks a driver for the devices based on RTL8821AU chipset (e.g.,...", Vihas Makwana , Mentor  Martin Husemann , Organization  The NetBSD Foundation ,/archive/2022/projects/yO4fTbNn,https://github.com/MakwanaVihas/gsoc_2k22
16, GCBM Simulation Editor for FLINT-UI ,"This project entails the creation of a GCBM Simulation Editor for the FLINT-UI. Currently, all of the configurations for running the simulation are...", Yash Kandalkar ," Mentor  andrew@moja.global, Gabriel F. ", Organization  moja global ,/archive/2022/projects/wYY0EsVx,https://community.moja.global/blog/gsoc-gcbm-editor-status-report
17, Pocket Paint: Migration from Android to Flutter ,My time with Catrobat this summer will be devoted to migrating the Pocket Paint Android app to Flutter with the latest and best practices followed by..., Ikroop Singh Kalsi ," Mentor  Michael Herold, Wolfgang Slany ", Organization  International Catrobat Association ,/archive/2022/projects/h4k8RWYu,https://gist.github.com/krispykalsi/8453ca566738f1d24044913a54511390
18, Implement modules from the Python Standard Library ,LPython is a Python compiler in heavy development. It is currently in the pre-alpha stage. The project includes discussing which modules will be..., Madhav Mittal ," Mentor  Ondřej Čertík, czgdp1807, Rohit Goswami ", Organization  Python Software Foundation ,/archive/2022/projects/Pe0Q4355,https://gist.github.com/Madhav2310/2c9a1e286cb7b741a94be07acb13d22a
19, Implementation of QGANs to Perform High Energy Physics Analysis at the LHC ,"One of the challenges in High-Energy Physics(HEP) is fast simulation of particle transport, and hence various deep neural network methods have been...", Abhay Kamble ," Mentor  ML4SCI, Emanuele Usai, Abdulhakim Alnuqaydan, Ali Hariri ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2022/projects/QzBcIxrS,https://github.com/abzsd/GSoC-ML4SCI
20," Revamp ""New Document"" submenu in GNOME Files. ","The goal of this project is to design and implement a UI for the New Document creation feature, which has long-standing discoverability and usability...", Utkarsh Gandhi , Mentor  antoniof , Organization  GNOME Foundation ,/archive/2022/projects/OhHLnbUs,https://utkarshgsocsubmission.blogspot.com/2022/09/final-report.html
21, Anomalies Detection ,"Anomaly detection is the process of identifying data points, events, and observations that differ from a dataset's expected behavior, called...", Amal Saif ," Mentor  Ali Hariri, Vishal Thengane, Michelle Kuchera, Sinan Gençoğlu ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2022/projects/XIkPphMz,https://github.com/ML4SCI/Anomaly-Detection
22, Using Bayesian Optimization to tune Kubernetes application ,Description:Kruize Autotune is a Performance Tuning Tool for Kubernetes. . It uses Hyper Parameter Optimization to tune the language runtime layers..., Prakalp23 ," Mentor  Dinakar Guniguntala, Sanjay Arora ", Organization  JBoss Community ,/archive/2022/projects/G5B72NfB,https://docs.google.com/presentation/d/1k4BujK4fqYELFtIVXAdyjDfHjWDA7c3ks7HVG3X31Rs/edit#slide=id.g15633037191_2_167
23, Complete implementation of BeiDou B1C SDR ,"My proposal consists on completing BeiDou’s B1C Software-Defined Radio code-base implementation, helping with the development of the code as well as...", Joan Bernabeu , Mentor  Damian Miralles , Organization  GNSS-SDR ,/archive/2022/projects/3mJdvXub,https://github.com/jbernabeu26/DM-gnss-sdr/tree/bds_b1c_gsoc2022
24, Efficient access to IOOS data in the cloud: interfacing WRF forecast grib2 data to zarray ,"The Kerchunk package provides a means to access legacy geospatial datasets, such as GRIB2, in a cloud performant manor by creating a reference file...", Peter Marsh ," Mentor  rsignell, Martin Durant ", Organization  IOOS ,/archive/2022/projects/ms3uAtPQ,https://github.com/fsspec/GSoC-kechunk-2022/blob/main/GSOC_monitor.md
25, GSoC'22 Processing Proposal (Teach Page) ,"【Idea of update the Teach Page】 1.Re-organize media from the teachers, code and video a)re-organize the resources with more detailed tags b) renew...", Gracia Zhang , Mentor  Inhwa Yeom , Organization  Processing Foundation ,/archive/2022/projects/ZvOXyBHH,https://github.com/processing/p5.js/blob/main/contributor_docs/project_wrapups/graciazhang_gsoc_2022.md
26, Apache APISIX Java Plugin Runner Improvement ,This project's aim was to improve upon the current apisix-java-plugin-runner design. APISIX is an API Gateway that provides traffic management (load..., erikiceliu ," Mentor  Zeping Bai, Zhiyuan Ju, tzssangglass ", Organization  Apache Software Foundation ,/archive/2022/projects/cLq6dMbf,https://gist.github.com/ericluoliu/defa835dccf44a6c11db7bd72f88f10c
27, MLOps for reproducible Science ,"The goal of this project is to optimize the FLINT contributor's workflow by automating the complex difficult steps , providing user-friendly feedback...", Radis Toumpalidis ," Mentor  andrew@moja.global, Simple Shell ", Organization  moja global ,/archive/2022/projects/TJwx8kkS,https://community.moja.global/blog/2022/09/11/GSoC-2022-final-report-Radis-Toumpalidis
28, Practice What You Preach ,"Checkstyle focuses on code quality but it isn't the only tool to do so. There are a lot of static analysis tools for Java language, Checkstlye is one...", Vyom Yadav ," Mentor  Richard, Nick Mancuso, Daniel Muehlbachler-Pietrzykowski, Baratali Izmailov, Pavel Bludov ", Organization  checkstyle ,/archive/2022/projects/VA7vChDJ,https://gist.github.com/Vyom-Yadav/a61273a6eb40bcf136f1d0c559e9b6ab
29, Package Hunter for Kubernetes ,"The project aims to bring Package Hunter, the malicious dependency detecting tool, to Kubernetes cluster, thus granting it more robustness,...", Eileen Yu ," Mentor  Dennis Appelt, Ethan Strike ", Organization  GitLab ,/archive/2022/projects/vSMGsSuH,https://github.com/Eileen-Yu/Eileen-Yu/blob/main/stories/gsoc22-FinalReport.md
30, Improved Translation for the City’s 311 App with Machine Learning ,The aim of the project is to build an API-accessible service that improves the translation of text from residents reporting issues through the 311..., Tejasvi Chebrolu ," Mentor  Michael Lawrence Evans, Yo Deshpande ", Organization  Mayor's Office of New Urban Mechanics ,/archive/2022/projects/Is3b6kJY,https://github.com/monum/311-translation
31, Spectral Surface Reconstruction ,Surface reconstruction recovers a watertight surface mesh from a given set of oriented or unoriented point clouds. Given a tensor field that..., Hongyi Liu ," Mentor  Pierre Alliez, Tong ", Organization  CGAL Project ,/archive/2022/projects/X3Sat21N,https://github.com/CGAL/cgal/issues/6828
32, Recycle Bin ,The main goal of the project is to replace the existing delete function in Plone CMS to a recycle bin like function.This allows the user using Plone..., Bhuvan R J , Mentor  MikeMets , Organization  Plone Foundation ,/archive/2022/projects/l7ZFKMEI,https://medium.com/@bhuvanrj73/google-summer-of-code-2021-final-work-summary-ae11269a576b
33, Finding Exoplanets with Astronomical Observations ,The purpose of this project is to use publicly available data from astronomical observations intended to identify exoplanets in order to determine..., Mahdi Boulila ," Mentor  Emanuele Usai, Prateek Kumar Agnihotri ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2022/projects/LxYh0Jtq,https://mahdiboulila.medium.com/google-summer-of-code-2022-finding-exoplanets-with-astronomical-observations-985d8cd26b34
34, Add AF_XDP support to DNSDist ,AF_XDP is an address family that is optimized for high performance packet processing. AF_XDP redirects raw network packets to user mode through the..., Y7n05h , Mentor  Remi Gacogne , Organization  PowerDNS ,/archive/2022/projects/hb1drQ80,https://github.com/PowerDNS/pdns/pull/11652
35, Cartograms in Grapher ,Our World in Data (OWID) strives to make knowledge of global problems accessible and understandable through interactive geographical data..., Adesh Nalpet Adimurthy ," Mentor  Daniel Bachler, ikesau ", Organization  Our World In Data ,/archive/2022/projects/e4CNvEMk,https://github.com/owid/cartograms/tree/main/documentation
36, New FAANG backend with Elasticsearch and GraphQL ,Current limitations: The current Back End for the Functional Annotation of Animal Genomes project (FAANG) provides users with a public rest API to..., Sunny Tarawade , Mentor  Alexey Sokolov , Organization  Genome Assembly and Annotation ,/archive/2022/projects/rhDWo6D5,https://gist.github.com/sunnytarawade/342f7c99949bbe1077da48529117bb0e
37, Adding New Features Or General Improvements In Mifos-Mobile-CN Application & Fixing Its Bugs. ,The main aim of my project is to add some new features & solve various major issues or Bugs in the mifos-mobile-cn app and at the same time also..., Prashant830 ," Mentor  Victor Romero, Raul Sibaja, Devansh Aggarwal ", Organization  The Mifos Initiative ,/archive/2022/projects/HNZAVvEu,https://gist.github.com/Prashant830/176a7b1eada19a63ba02ed5b6e449593
38, Better representations of scanner utilization from DICOM metadata ,Niffler enables computing scanner utilization using real-time DICOM metadata extraction. Niffler acquires images from the PACS in real-time..., Nitesh Kumar Kushwaha ," Mentor  Pradeeban, PUNEET SHARMA, Nishchal Singi "," Organization  Department of Biomedical Informatics, Emory University ",/archive/2022/projects/gnSbFf5t,https://github.com/Emory-HITI/Niffler/tree/dev/modules/suvpar
39, Pipeline Step Documentation Generator Improvements ,"Pipeline Step Documentation Generator is a tool that generates documentation for Pipeline jobs. However, this documentation, being generated...", Vihaan Thora ," Mentor  Harshit, Tasneem, Kristin Whetstone ", Organization  Jenkins ,/archive/2022/projects/wDsxqdYZ,https://www.jenkins.io/projects/gsoc/2022/projects/pipeline-step-documentation-generator/
40, Robotics-Academy: Improve Deep Learning based Human Detection exercise ,"This project aims to improve the “Human detection” Deep Learning exercise at Robotics-Academy, developed along GSoC-2021. Instead of asking the user...", Zekrom_7780 ," Mentor  Pankhuri Vanjani, Shashwat Dalakoti, David Pascual-Hernández ", Organization  JdeRobot ,/archive/2022/projects/sJVwWlZC,https://docs.google.com/document/d/1WDoQGLRbM4-i_5Hpc_PXYCx-dFT1iVjPlBW4Op4wRDM/edit?usp=sharing
41, Build Recorder ,"The aim of the project is to create a monitor tool that will record information when building a project. Said information could include, among...", Fotios Valasiadis , Mentor  Alexios Zavras , Organization  Open Technologies Alliance - GFOSS ,/archive/2022/projects/gt4uN8hd,https://github.com/fvalasiad/gsoc-2022-build-recorder-report
42, Command-line interface (CLI) for Canasta & Canasta Kubernetes Stack ,Command-line-interface for Canasta is designed to make the process of creating and maintaining a Canasta installation. Backing up and restoring the..., Amal Paul ," Mentor  Jeffrey Wang, Yaron Koren ", Organization  Wikimedia Foundation ,/archive/2022/projects/upC5FdFC,https://amalpaul.hashnode.dev/gsoc22-canasta
43, Create new printer setup tool for the GNOME Control Center ,"A lot of users expect that if they plug in a USB printer that it is immediately available for use, without need to set it up. It is, therefore,...", ShivamMishra ," Mentor  Till Kamppeter, Aveek Basu, Ira McDonald, Pranshu Kharkwal, Divyasheel, Deepak Patankar ", Organization  The Linux Foundation ,/archive/2022/projects/dtBfKb8w,https://github.com/7shivamx/Google-Summer-of-Code-2022-The-Linux-Foundation
44, NodeCloud - Ali Cloud Provider ,"NodeCloud is an API for the open cloud and acts as a package to abstract away the specifics of implementation for multiple cloud providers, as a...", Pranjal Walia ," Mentor  Rajitha Warusavitarana, Mohit Bhat ", Organization  SCoRe Lab ,/archive/2022/projects/l704UX9O,https://github.com/scorelab/GSoC/blob/master/GSoC-2022/16-Pranjal%20Walia-NodeCloud-Ali-Cloud-Provider.md
45, LabelLab: Ticketing/Issue Tracking System ,LabelLab is an image analysis and classification platform for Machine Learning researchers. The goal for this year's GSoC is to improve the..., Nishant Andoriya ," Mentor  Charith, Sumedhe Dissanayake, Amlan Kumar Nandy ", Organization  SCoRe Lab ,/archive/2022/projects/BRb6s0fz,https://github.com/scorelab/GSoC/blob/master/GSoC-2022/14-Nishant-Andoriya-LabelLab-Ticketing-Issue-Tracking-System.md
46, Multimodal Image Captioning and a dataset for Christian Art ,"Christian Iconography refers to the study of identifying the saints in a painting by using the attributes such as a crucifix, pedestal or key. Art...", Rishab Mudliar ," Mentor  Tiago Torrent, Marcelo Viridiano, Oliver Czulo, Fred Belcavello, Mark Turner as Mentor ", Organization  Red Hen Lab ,/archive/2022/projects/vXibixtZ,https://github.com/lazyCodes7/RedHenLab_Multimodal_Christian_Art_Tagging
47, CloudEvents Mapper for Eclipse Ditto ,This proposal is for an out-of-the box CloudEvents mapper for Ditto which will convert incoming CloudEvents into Ditto Protocol and further look to..., Pranshu Grover , Mentor  Jens Reimann , Organization  Eclipse Foundation ,/archive/2022/projects/SM12PgWQ,https://gist.github.com/Pranshu-G/159f8744bbb459438ef4362d234c8151
48, Eclipse JKube™: Migrate To JUnit5 Testing Framework from JUnit4 ,"Migrate to Junit5 Testing Framework from Junit4. Eclipse JKube is currently using the JUnit4 testing framework, the goal of this proposal is to...", Anurag Singh Rajawat ," Mentor  Rohan Kumar, Marc Nuri ", Organization  Eclipse Foundation ,/archive/2022/projects/y9hRNsi4,https://gist.github.com/anurag-rajawat/a4c5f26e1c85deccd5742f614271475d
49, Log Outlier Detection ,"Currently Apache SkyWalking can collect logs from various sources like user agents and Envoy access logs, it also provides a log analysis language to...", Liangshumin ," Mentor  Zhenxu Ke, Superskyyy ", Organization  Apache Software Foundation ,/archive/2022/projects/REBhXTku,https://github.com/Liangshumin/GSoC-Log--Outlier--Detection
50, Rperform : A performance testing R package ,Testing performance is important for many R packages. Rperform is an R package which makes it easy to run performance tests on R packages which use..., daniel_agyapong ," Mentor  Toby Dylan Hocking, Randy Lai, Akash Tandon ", Organization  R project for statistical computing ,/archive/2022/projects/qIs6T4Gt,https://engineerdanny.github.io/GSOC22-RPerform-Blog/
